dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	0.00403	2.14507	0	0.04027	0.0592	0.72224	0.15435	28.08845	0.00513	0.5027	0.00495	0.066	0.01981	0.06267	0.68908	0.07888	0.00436	0.2851	0	22.0638	0.04265	0	0.08805	0	0.01016	0.15801	0.0	0	0.2206	0.0	0.09008	0.0	1.86307	6.94333	0.7621	0.18037	0.07502	0.01268	0.11411	0.0095	0.0	0.0	0.04579	0.50282	0	2.14706	0.0	0.17943	0.25801	0.0	0	0.01603	0.0	0.70182	0.06842	0.0	2.33431	0	0.0	1.41352	0.00326	0.09673	0.0	0.00695	0.01904	0.00304	0.27501	0.09021	0.46626	0.00738	0.0	0	0.10588	0.00776	0.65097	2.46072	0.07482	2.77665	0.0037	1.58832	0.1384	0.05341	0	0.0	0.0	0	0.00251	0.02254	0	0.01594	4.2543	0	0.15272	0.06931	0.0	0.01159	0.42324	27.96132	0.2113	0.30798	1.99863	0.02635	0.46348	0.0	0.0	0.01075	0.1395	0.0	2.16225	0.01752	0.11071	0.0373	0.05288	1.40292	0.03084	0	0.01321	0.01797	0	0.01274	0.00059	0.03902	0.0499	0.00462	0.04941
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae	0.0	0.0	0	0.01722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00441	0.0	0.02935	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00188	0.0	0.0	0.0	0.0	0	0.0	0.0	0.02958	0.0	0.0	0.0	0	0.0	0.0	0.0	0.01106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02039	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.01416	0.05395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32533	0.0	0.00495	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.10062	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.01814	0.0	0.0	0.1895	0.14468	0.0528	0.01128	0.01529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01035	0.02984	0.01148	0.0	0.00717	0.00996	0	0.00167	0.0	0.0	0.01324	0.0	0.0	0.06965	0.0	0.0	0.00409	0.02716	0.0114	0.07521	0.0	0.0	0.01527	0.0	0.44342	0.03118	0.0	0.0	0.01298	0.0	0.01225	0.00783	0.0	0.0	0.0134	0.00623	0.0	0.0	0.08695	0.0	0.0	0.00121	0.03057	0.01212	0.0	0.04782	0.00187	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0	0	0.02233	0.0	0.0	0.01148	0	0.0	0.0	0.0	0.04868	0.06517	0.0	0	0.0	0	0.0	0.0	0.0	0.01614	0.01346	0.00169	0.04101	0.0	0.03321	0.00893	0.00658	0.00893	0.00404	0.0	0	0.02754	0.0	0.003	0.0	0.18081	0	0.0	0.03136	0.0	0.39646	0.0	0.0028	0.02421	0.00152	0.00157
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	0	0.0	0.0	0.00325	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01009	0.0	0.00312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae	0	0.0	0.0	0.0	0.0	0.01141	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified	0	0.0	0.0	0.0	0.00289	0.36011	0.0	0	0.04191	0.05089	0.0	0.0	0.0	0.0	0.00352	0.0	1.30652	0.00407	0.0	0.0	0.05042	0.0473	0.0	0.04519	0.0	0.0	1.60057	3.41921	0.01565	0.0	0	0.02428	0.04926	0.65836	0.0	0.59718	0.01788	0.07443	0.0	0.16437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.01298	0.51864	0.0	0.06849	0.09536	0.0	0.0	0.00399	0.00196	0.56114	0.0	0.08551	0.05653	0.09533	0.0	1.20847	2.30118	0.03972	0.00024	0.0	0.0	0.0	0.0	0.06151	1.46127	0.00159	0.0	0.0	0.0	0	0	0.0	0.0	0.64218	0.85967	0	0.0	0.0	0.22784	0.5237	0.80294	0.13932	0	0.0052	0	0.0	0.00695	0.0	0.0	0.0	0.0	0.45275	0.0	0.50069	0.0	0.0	0.0	0.0	0.0	0	0.0	0.6572	0.99005	0.61949	0.0	0	0.0	0.00018	0.07657	0.0	0.0	0.01074	0.0	0.00075	0.13672
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Brachyspirales.f__Brachyspiraceae	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.02728	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae	0	0.0	0.13424	0.00341	0.00095	0	1.62725	0	0.0	0.0	0.0	0.00075	0.0	0.01788	0	0.58996	0.00392	0.0	0.0	0.0	0.00102	1.06864	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.04147	0.0	0.0	0.0	0.0	0.55355	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.20617	0	0.0	0	0.0	0.00163	0.0	0	0.0	0.0	0	0.0	0.00169	0.0	0.0	0.0	0	0.0	0.0	0.00058	0.00149	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.10272	0.00191	0.00082	0	0	0.01605	0.0	0.0	0.00056	0	0.00442	0.01382	0.0	0	0.01259	0	0	0.0066	0	0.0	0.0	0.0	0.0	0.00122	0	0.00292	0.0	0	0.00832	0.00624	0.02815	0.00078	0.0	0	0.0	0.00718	0.0	0.66895	0.0	0	0.0	0	0.0	0.0	0.0	0.20073	0	0.0	0
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	0	2.20514	0.00539	3.12304	0.0	0	12.57296	0	0.00532	4.18932	0.19671	0.00269	0.0	0.0	0	4.98389	0.11338	0.53343	3.56811	0.47784	2.5686	10.21463	0.55193	0.71338	2.10116	1.0903	4.44828	0	0	0.0	0	0.04539	1.65071	0.00383	0.0	0.02112	2.82782	20.03888	0.19442	1.19046	0.03795	0	0	0.0	0.01732	0.81081	0.0	4.99335	0	3.6738	0	0.00263	0.00416	0.01147	0	0.0	0.00292	0	0.0	0.35777	0.5501	0.01108	0.04347	0	0.42768	0.02534	0.00839	0.45639	0	1.33438	0.68272	0.9957	0.94082	0.05226	0	0.10349	0.0	11.39615	16.21407	0	0	0.08598	1.20106	2.34079	0.00013	0	1.2865	1.19357	3.57463	0	0.06999	0	0	3.0792	0	19.11455	6.21802	0.01838	0.28219	0.04023	0	0.0031	0.01859	0	0.14693	0.00392	0.56803	0.03648	42.50619	0	0.48379	8.2206	0.7635	0.02579	0.00197	0	0.36837	0	0.11474	0.77439	0.00731	10.95058	0	0.00171	0
