dataset_name	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019	GhensiP_2019
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia.s__Abiotrophia_defectiva	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71809	0.0	0.09414	0.0	0.0	0.0	0.0	0.64926	0.0	0.0	0.0	0.0	1.62092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04444	0.00858	0.00862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25793	0.60444	0.0	0.0	0.02804	0.0	0.0	0.0	0.0	0.0	0.02264	0.0	0.0	0.0	0.06948	0.09305	0.0	0.0	0.17275	0.00756	0.0	0.66843	0.0	0.0	0.07302	0.0	0.04438	0.0	0.30163
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia.s__Abiotrophia_sp_HMSC24B09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51307	0.0	0.02405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04592	0.00509	0.03734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20245	1.63934	0.0	0.0	0.17598	0.0	0.0	0.0	0.0	0.0	0.03962	0.0	0.0	0.0	0.08283	0.55395	0.0	0.0	0.09294	0.00673	0.0	0.0	0.0	0.0	0.09499	0.0	0.01094	0.0	0.61979
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__Granulicatella_adiacens	0.0	0.0	0.0	0.0	0.0	0.0	0.30474	0.00449	0.14965	0.161	0.0	0.02243	0.0	0.0	0.09031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522	0.0	0.0138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00732	0.0	0.0	0.0	0.0	0.08741	0.0	0.0	0.0	0.0	0.01743	0.00849	0.0	0.0	0.03397	0.0	0.0	0.0058	0.0	0.28288	0.0	0.0	0.0	0.0	0.0	0.0	0.03229	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella.s__Granulicatella_elegans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00644	0.02244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02873	0.0	0.0	0.0	0.0	0.0	0.0	0.00904	0.0	0.0132	0.0	0.01573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223	0.0	0.0	0.0	0.30588	0.0	0.0	0.0	0.0	0.04281	0.0	0.0	0.0	0.0	0.0	0.0	0.2759	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_crispatus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_fermentum	0.0	0.0	0.0	0.0	0.0	0.00849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_gasseri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_oris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_paragasseri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_rhamnosus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_salivarius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__Lactobacillus_vaginalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_anginosus_group	1.93385	3.91271	0.05877	0.0	0.0	6.27661	0.62076	1.3063	0.97671	0.00053	0.31851	1.30119	0.0	0.0	0.0	0.0	9.28752	0.31859	0.0	0.01516	0.39239	0.02011	0.0	0.0	1.68597	0.0	0.0	0.99951	0.70451	0.0	0.25899	2.4007	14.58415	0.0	0.0	4.65001	0.0	1.92762	0.0	0.14061	1.01027	0.0	0.03444	4.66375	0.00645	0.07608	5.75081	0.0	0.0	0.81246	0.0	1.39657	0.0	0.0	0.26059	0.011	0.054	0.18966	0.0	0.0121	4.71302	0.0	0.0	0.0	0.00329	0.01931	0.09005	2.71952	0.0329
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_australis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_cristatus	0.0	0.0	0.0	0.0	0.0	0.0	1.20257	0.0	0.07186	0.0	0.0	0.33002	0.0	0.0	0.04803	0.0	0.0	0.0	0.0	0.01231	0.79197	0.48591	0.0	0.0	0.01304	0.0	0.0	0.0	0.0	0.0	1.93743	0.01398	0.18069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89203	0.33612	0.0	0.0	0.17253	0.0	0.01364	0.0	0.0	0.0	1.00654	0.0	0.0	0.0	2.44599	6.93811	0.0	0.07498	0.0	0.03543	0.0	0.0	0.0	0.0	0.0	0.0	0.26883	0.09288	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_gordonii	0.0	0.18127	0.12212	0.0	0.0	0.0	3.60202	1.61586	4.31319	0.37953	0.0558	2.20256	0.0	0.0	10.89457	0.0	0.0	0.0	0.0	0.00975	1.63313	6.07863	13.95703	0.0	2.83879	0.0	3.7087	0.0	0.0	0.0	0.92014	0.1593	2.75445	0.0	0.0	0.0	0.0	0.0	0.0	0.07761	1.32668	0.6761	0.09401	0.6083	0.46652	2.52525	0.0	0.0	0.0	0.0	0.0	1.55951	0.0	0.0	0.51369	0.0	0.03287	2.16003	0.8837	2.63288	0.27513	0.0	1.76686	0.0	0.0442	0.0	15.24333	0.0336	0.26121
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_infantis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03032	0.12136	2.37812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01423	0.0	0.0	0.0	0.0	1.52445	0.0	0.0	0.0	0.04883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.00922	0.0	0.0	0.0	0.06283	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_milleri	0.10469	0.11831	0.0	0.0	0.0	0.0	0.0	0.02763	0.85743	0.0	0.0	1.28183	0.0	0.0	0.0	0.0	1.76657	0.97019	0.7744	0.0	0.0	0.0	0.0	0.01414	0.0	0.0	0.0	0.40167	0.41206	0.0	0.0	0.0	0.0	0.0	0.0	0.30479	0.3393	0.0	0.0	0.17987	0.0884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09409	0.14939	0.0	0.0	0.0	0.0	0.0	0.01177	0.01824
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mitis	0.0	0.03046	0.27539	0.0	52.4264	0.0	0.0	0.1106	0.21603	0.00441	0.23736	0.36941	0.0	0.07373	0.0	0.0	0.74422	0.5215	0.0	0.0	0.0	1.40963	0.0	0.0	0.0	8.92958	3.80723	0.01612	0.03534	0.0	0.00859	0.00644	0.21541	0.0	6.6204	0.0	0.0	0.0	0.898	0.0	1.82648	0.46004	0.02621	0.0	0.01456	1.06514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63813	1.87588	0.0	0.00291	0.01473	25.90603	0.32852	0.02952	0.0	0.36267	0.0	0.0	0.0	1.61067	0.00199	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_mutans	0.0	0.0	0.0	0.0	0.0	0.0	1.10872	0.21084	4.05	0.0	0.57273	0.13232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.71475	0.08029	0.0	0.0	0.0	0.0	0.0	0.56982	0.0	0.0	0.00398	0.04161	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55298	2.32657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.63051	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_oralis	0.0	0.17088	0.61873	0.0	28.3313	0.38573	1.2329	18.02659	16.15073	2.6403	0.04859	0.65911	0.0	0.03517	4.44136	0.0	0.0	0.07293	0.0	0.02028	2.90305	2.6465	18.87265	0.00617	1.99674	0.0	25.97475	0.0	0.55589	0.0	2.21735	0.06126	10.0045	42.70712	0.0	0.25151	0.0	0.0	11.45676	0.02498	1.66631	0.70374	0.04908	8.27777	1.09379	7.4539	0.21057	0.0	30.46706	0.0	0.12707	14.97136	0.0	0.0	1.69562	2.66885	0.6448	1.823	16.70389	12.35206	1.78875	19.51448	3.18725	1.79389	0.07468	0.0	27.31924	0.00795	1.34557
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_parasanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07006	1.07923	0.03396	0.07532	0.02079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09026	1.54438	0.03381	0.05716	0.0	1.73904	0.0	0.0	0.0	0.01716	0.00294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01188	0.0	0.0	0.0	0.04816	0.0	0.0	1.18098	0.0829	0.00181	0.20813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02438
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_peroris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_pseudopneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00495	0.0	0.0	0.0	0.0	0.00357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_salivarius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07562	0.14129	0.01286	0.54911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09851	0.0	0.0292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sanguinis	0.0	0.06462	0.0	0.0	0.0	0.0	0.80271	10.01123	5.92889	3.00281	0.0	1.35197	0.0	1.56592	3.97884	0.0	0.0	0.0	0.0	0.0738	0.73367	7.60608	0.66383	0.28781	0.11957	0.0	0.17957	0.0	0.0	0.0	0.17513	0.02166	0.11502	0.0	2.53261	0.0	0.0	0.0	0.0	0.0	13.56507	2.99957	0.12763	0.0	19.08374	3.5573	0.03777	0.0	0.0	0.0	0.33921	0.89367	0.0	14.64359	4.95511	2.66133	0.00172	1.82004	0.0	4.3756	0.05991	10.93734	5.53754	1.08922	0.76968	0.0	0.57975	0.01522	0.63873
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sobrinus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_A12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_F0442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_HMSC034E03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_HMSC070B10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_HPH0090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_SK643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_oral_taxon_056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52271	0.02061	0.0	0.15125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06911	0.0	0.0	0.0	0.00795	0.53823	0.0	0.0	0.0	0.0	0.00846	0.0	0.0	0.0	0.3667	0.00712	0.0	0.0	0.0	0.04784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_sp_oral_taxon_058	0.0	0.0	0.0	0.0	0.0	0.0	0.01597	0.0	0.00986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_vestibularis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01256	0.0	0.06177	0.01721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04645	0.00164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus_viridans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
