subject	M1-0852	M1-0889	M1-0924	M1-0563	M1-0561	M1-0971	M1-0787	M1-0970	M1-0419	M1-0423	M1-0985	M1-0984	M1-0955	M1-0933	M1-0862	M1-0045	M1-0088	M1-0941	M1-0946	M1-0230	M1-0942	M1-0938	M1-0988	M1-0964	M1-0517	M1-0519	M1-0936	M1-0526	M1-0522	M1-0945	M1-0962	M1-0120	M1-0662	M1-0121	M1-0860	M1-0973	M1-0828	M1-0659	M1-0863	M1-0925	M1-0931	M1-0934	M1-0907	M1-0492	M1-0307	M1-0867	M1-0029	M1-0220	M1-0967	M1-0966	M1-0891	M1-0888	M1-0550	M1-0923	M1-0858	M1-0922	M1-0856	M1-0354	M1-0914	M1-0771	M1-0904	M1-0882	M1-0355	M1-0353	M1-0881	M1-0926	M1-0855	M1-0937	M1-0857	M1-0868	M1-0874	M1-0954	M1-0953	M1-0665	M1-0666	M1-0956	M1-0957	M1-0663	M1-0167	M1-0883	M1-0421	M1-0884	M1-0242	M1-0422	M1-0921	M1-0420	M1-0887	M1-0169	M1-0885	M1-0239	M1-0886	M1-0238	M1-0360	M1-0916	M1-0182	M1-0180	M1-0081	M1-0656	M1-0263	M1-0233	M1-0232	M1-0090	M1-0523	M1-0127	M1-0050	M1-0579	M1-0429	M1-0865	M1-0866	M1-0864	M1-0206	M1-0198	M1-0980	M1-0982	M1-0981	M1-0983	M1-0577	M1-0827	M1-0940	M1-0950	M1-0506	M1-0948	M1-0043	M1-0086	M1-0082	M1-0722	M1-0093	M1-0424	M1-0978	M1-0976	M1-0826	M1-0576	M1-0044	M1-0521	M1-0979	M1-0825	M1-0520	M1-0525	M1-0974	M1-0977	M1-0963	M1-0518	M1-0989	M1-0947	M1-0986	M1-0987	M1-0939	M1-0502	M1-0589	M1-0503	M1-0943	M1-0915	M1-0919	M1-0417	M1-0359	M1-0361	M1-0920	M1-0903	M1-0747	M1-0775	M1-0777	M1-0235
Fusobacteriaceae	0.282495	0.0	0.00016587900000000002	0.0	0.000610144	0.000633065	1.56e-05	0.0	0.0	0.0	0.000659016	0.0	6.979999999999999e-05	0.0	1.12e-05	0.0007420139999999999	0.0	0.000519778	0.0	0.000123245	0.0	0.0	0.0	0.0	0.0	0.0	6.28e-05	0.0	0.0	0.00712398	0.0	0.0	0.0	8.27e-05	0.00160571	0.0	1.4000000000000001e-05	2.15e-05	0.0	0.000438299	0.0	0.0	1.5399999999999998e-05	0.0	0.00017389	0.0	0.00016528900000000002	5.94e-05	0.0	0.268685	0.0	0.0	0.012828399999999998	0.0	0.00088119	3.9399999999999995e-05	0.000595399	0.0005754569999999999	0.00142799	0.000358718	3.5499999999999996e-05	0.00223992	0.00926393	0.0224771	6.38e-05	3.1e-05	4.3700000000000005e-05	1.01e-05	0.126749	6.709999999999999e-05	4.73e-05	6.61e-06	0.0	1.11e-05	9.9e-05	1.9600000000000002e-05	0.0	0.0	1.56e-05	2.64e-05	0.257374	0.000134725	1.5399999999999998e-05	0.000298475	0.0	6.28e-05	3.73e-06	0.092579	0.00010987	3.37e-05	0.0	3.26e-05	0.0	0.000228974	0.00580992	0.000171647	0.0	8.72e-06	0.0	0.000149174	0.00020045	0.00412231	0.214993	0.000177296	8.190000000000001e-05	0.12243699999999999	2.46e-05	0.0	0.000416164	9.65e-05	0.10971199999999999	3.229999999999999e-05	0.00142821	2.8899999999999998e-05	0.000155821	7.72e-05	2.01e-05	0.000115876	0.0010710000000000001	0.0	9.98e-05	0.00038397800000000004	4.8100000000000004e-05	0.000455925	0.00014659299999999998	2.3899999999999998e-05	0.0	0.0267444	0.0	6.34e-05	0.0	1.3699999999999998e-05	0.000229368	1.7e-05	6.1e-05	0.0	0.00369549	1.99e-05	0.0	0.00172945	2.9999999999999997e-05	0.0298291	0.00396872	8.120000000000001e-05	0.00106333	0.0	0.000405478	0.000308065	0.0004910509999999999	0.0	0.00114423	0.00025135099999999997	0.000154468	0.0	0.188658	0.000653002	0.00969064	0.00041659	0.000332602	0.016020600000000003	4.68e-05	0.00060969
Veillonellaceae	0.228625	0.0353647	0.00218407	0.026088	0.0208212	0.014316999999999998	0.0255894	0.00506321	0.000506671	0.00025356099999999997	0.0502216	0.00254851	0.011311100000000001	0.00013554299999999999	0.0319806	0.00620948	0.000239177	0.00969656	0.000740566	0.034426599999999995	0.0	0.0005308719999999999	5.73e-05	0.146742	0.021477200000000002	0.07181	0.011217200000000002	0.00241195	0.025547	0.253677	0.0470555	0.006574600000000001	0.0370155	0.021132400000000003	0.25461999999999996	0.0516995	0.0128755	0.00118259	0.0101977	0.0180101	0.00657194	4.1200000000000005e-05	0.0840577	0.0	0.0228448	0.00010090799999999999	0.0221488	0.00624728	0.0092546	0.0333943	0.000537057	8.609999999999999e-05	0.0342607	0.11352999999999999	0.14335699999999998	0.0923201	0.0011907999999999999	0.00570661	0.0302938	0.0164711	0.0984404	0.00460428	0.027654200000000004	0.00767741	0.000734097	0.010935700000000001	0.0111625	0.0604264	0.00969369	0.013300399999999999	0.000189331	0.020231400000000004	0.000245869	0.00165633	0.00727363	0.23676	5.4000000000000005e-05	0.181653	0.000109336	0.00637868	0.0512528	0.159448	0.049099199999999996	0.0689178	0.00014695799999999998	0.06777000000000001	0.07393839999999999	0.06422869999999999	0.00040285699999999995	0.135938	0.0152872	0.038247699999999996	0.000174844	0.049458499999999996	0.026236000000000002	0.027824	0.173646	0.00915839	0.0944257	0.00914935	0.0016035999999999997	0.13273800000000002	0.0192033	0.140621	0.035184	0.0407671	0.111265	0.13565	0.06567200000000001	0.021901499999999997	0.19324000000000002	0.044740499999999996	0.0009691410000000001	0.00127175	0.193468	0.00187939	0.188198	0.00347629	0.000380798	0.127966	0.013844200000000001	0.00295183	0.029044099999999996	0.124339	0.029025400000000003	0.0275007	0.151113	0.22745100000000001	0.00036526800000000003	0.000506858	0.043013699999999995	0.029544900000000002	0.0024313000000000004	0.0728673	0.00229651	0.00027439900000000004	0.000862281	0.00310837	0.00284477	0.00985036	0.000480545	0.00914947	0.0356824	0.0437608	0.0224757	0.017748	0.00382952	0.028182599999999995	0.0552677	0.021672200000000003	0.0730184	0.06187719999999999	0.00425645	0.09898839999999999	0.017235499999999997	0.00845582	0.11498399999999999	0.00060174	0.120511	0.00739155	0.09297280000000001	0.017485
Enterobacteriaceae	0.0604664	0.267096	0.000884687	0.016135	0.000940638	0.0690528	0.349785	0.00062897	7.240000000000001e-05	0.00302782	0.07753660000000001	6.52e-05	0.0324321	6.78e-05	0.00306495	0.101461	0.000717532	0.012815200000000002	0.0107045	0.010790799999999998	0.0	0.00702385	0.34132399999999996	0.0205615	0.0	0.31057399999999996	0.0631338	0.24373000000000003	5.99e-05	0.0907302	0.00222854	0.00248514	0.029307	0.0314093	0.00226838	0.000237825	5.59e-05	0.012256	0.00104928	0.316512	0.0035524000000000003	0.976884	4.6200000000000005e-05	0.000104564	0.0153024	0.0	0.0	0.00035642199999999996	0.00997737	0.29039699999999996	0.489151	0.0132572	0.026378199999999997	0.00027591599999999997	0.00254286	0.0282818	0.0	0.00365655	0.00305998	0.000597863	0.0787595	0.0484072	0.00160514	0.00555157	0.00207462	0.0216856	0.000847236	0.00013178	0.0409487	6.04e-05	0.000236664	0.000244628	0.433025	0.000489117	0.43983199999999995	0.0918944	5.4000000000000005e-05	0.000648104	0.0419693	0.00019809599999999998	0.0510776	0.00615246	0.0458051	0.0210922	0.00014695799999999998	0.00131897	0.052257500000000005	0.0220769	0.42970200000000003	0.000219147	0.00216213	0.0207227	0.5140399999999999	0.00867813	0.18412699999999999	0.0001459	0.000549364	0.0919328	0.00134938	6.39e-05	0.0477293	0.007408199999999999	0.0400739	0.0339775	0.169889	9.85e-05	0.000736992	0.06733910000000001	0.018345300000000002	9.65e-05	0.00019124099999999998	0.0170952	0.015276699999999999	0.000144517	0.0325044	0.00415354	0.149385	0.00260078	0.477688	0.062105999999999995	0.0649932	0.0071036	0.0006136080000000001	0.057930999999999996	9.77e-05	0.00953325	0.00312821	0.0170854	0.09632639999999999	0.023600599999999996	0.343511	0.000150879	0.000183495	0.00559996	0.0783863	0.030275299999999998	0.00788372	0.00687429	0.0034631999999999996	0.029626299999999998	0.000360409	0.0110634	0.0007757039999999999	0.11773800000000001	0.00144206	0.012761	0.0172554	0.00134911	0.22784699999999997	0.00255236	0.0126506	0.00766621	1.7199999999999998e-05	0.00628261	0.09297260000000002	3.32e-05	0.000755606	0.611646	0.00210435	0.222215	0.000355525	0.0200109
Micrococcaceae	0.0	0.000281417	0.0	6.18e-05	0.0	0.000219138	0.0	3.14e-05	0.0	5.9699999999999994e-05	0.000159073	7.7e-05	0.0	0.00077937	3.3600000000000004e-05	0.000195267	0.0	1.7899999999999998e-05	0.0	5.479999999999999e-05	0.0	0.000326691	0.0	0.00033607300000000005	4.51e-05	0.0	0.0	0.0	1.4999999999999999e-05	0.0	0.0	0.0	0.0	0.0	0.00033133699999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00303236	0.0	0.00847629	0.0	0.0	6.28e-05	0.0005680980000000001	0.0007876830000000001	0.0	2.58e-05	2.9600000000000005e-05	0.0	3.9399999999999995e-05	0.0	8.39e-05	0.0	0.00011957299999999999	0.000781555	0.00037332	0.0005044709999999999	0.0	0.0	0.0	1.75e-05	0.0	0.0	3.35e-05	4.73e-05	0.0	0.0	2.22e-05	0.00044532400000000003	0.0	0.000864725	1.22e-05	0.00042172300000000004	5.28e-05	0.000379651	0.00011227100000000001	1.0300000000000001e-05	1.99e-05	0.0	0.0	7.09e-05	0.0	0.0	0.000185432	0.0	5.43e-06	0.000139875	0.000206077	3.65e-05	3.43e-05	0.000102025	2.62e-05	0.0	0.0	0.0	0.0	0.0	0.00290006	0.00010239799999999999	0.0	0.0	1.13e-05	6.14e-05	6.759999999999999e-05	0.0	2.3100000000000002e-05	5.1e-05	0.0	0.0	0.0	6.69e-05	0.0	0.000309399	0.0	1.8100000000000003e-05	0.0	0.0	0.0	1.47e-05	0.0	0.0	1.18e-05	0.0	0.0	0.0	4.11e-05	0.0	0.0	0.000264201	0.0	0.00406504	1.99e-05	0.0	0.00011279	4.51e-05	0.0	1.8e-05	6.0899999999999996e-05	1.4599999999999999e-05	0.0	0.0	2.12e-05	0.0	2.2800000000000002e-05	9.86e-06	0.0	5.15e-05	1.06e-05	0.0	7.75e-05	8.190000000000001e-05	0.000138863	6.4e-06	0.0	1.56e-05	2.18e-05
Verrucomicrobiaceae	0.0	0.0	0.0	0.0	0.0	2.4299999999999998e-05	0.0	0.0	0.015031200000000002	0.0	0.0	0.000438581	0.0	0.0	0.0	0.00308521	0.0	1.7899999999999998e-05	3.37e-05	0.0	0.0	0.00412447	0.0	0.00226085	0.00230113	0.0	0.0	0.0	0.000404319	0.0	0.0	0.0	0.0	5.5100000000000004e-05	0.0	0.0861659	0.00610924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016528900000000002	9.9e-06	0.0	0.0	0.0	0.0	2.58e-05	9.85e-06	0.0310808	0.130443	0.0	0.0	0.0	0.0	3.5499999999999996e-05	0.00012444	4.59e-05	0.00698685	0.0917622	0.0710978	0.0162372	0.00230109	0.0	2.01e-05	4.73e-05	0.00727934	4.92e-05	2.22e-05	0.0	1.9600000000000002e-05	0.000162136	0.00644435	0.0	3.96e-05	0.0	0.176984	2.57e-05	0.0	0.0	3.14e-05	0.00844392	0.0331294	3.66e-05	3.37e-05	0.00048724	2.17e-05	6.99e-05	0.0	0.250594	8.58e-06	0.000117721	2.62e-05	0.000856455	0.00012076	0.0	8.36e-05	1e-05	1.27e-05	1.0199999999999999e-05	8.62e-05	8.19e-06	1.13e-05	4.09e-05	6.759999999999999e-05	0.0	0.000679006	0.012063200000000001	2.8899999999999998e-05	0.0205996	0.00137307	1.34e-05	0.0	2.3800000000000003e-05	0.0	1.8100000000000003e-05	0.00475173	0.009962100000000002	0.0	1.95e-05	0.192983	0.183263	0.07489730000000001	0.0	0.0	0.0	0.0	0.0	3.39e-05	4.0600000000000004e-05	3.05e-05	0.0	1.99e-05	0.0	0.0	2.9999999999999997e-05	0.0	3.6099999999999997e-05	2.0300000000000002e-05	0.0634359	4.8899999999999996e-05	4.51e-05	1.06e-05	2.46e-05	1.1400000000000001e-05	1.4800000000000002e-05	8.98e-06	0.00789503	1.06e-05	0.0	0.00149416	0.000232978	0.0	6.4e-06	0.0	0.04461830000000001	4.35e-05
Gemellaceae	0.00164284	0.00043776	0.00046999	0.00030910000000000003	0.0	0.000243487	0.0	0.0	0.0	0.000313222	0.00122713	0.000118535	3.4899999999999995e-05	0.00013554299999999999	7.829999999999999e-05	0.00402249	0.0581201	0.0009320169999999999	0.00043760699999999996	0.000123245	0.00048692	0.0009392360000000001	0.0005155530000000001	0.000916562	0.000902405	0.00037839	0.00092356	0.00534958	0.000554066	0.00405033	0.00012807700000000001	0.0	0.00276344	0.00628186	0.000790111	0.000237825	0.0	8.6e-05	0.000590222	3.98e-05	0.00017762	4.1200000000000005e-05	0.00012307100000000001	0.0113975	0.000152154	0.00338042	0.0	0.000217813	0.00047137199999999996	0.0008397960000000001	0.00465449	0.0	0.015301400000000001	0.000423729	0.00028953400000000004	1.9699999999999998e-05	0.0	0.00154654	0.000611995	0.00047829	0.0	0.0674465	0.00128411	0.0198232	0.000319173	0.000666057	0.00010481299999999999	0.0	0.0343556	0.000100608	0.0	6.61e-06	0.00191778	0.00011116299999999999	0.00128649	0.000606499	0.000378317	0.00028125299999999997	0.000390485	0.00199416	0.000204427	0.000269451	2.05e-05	0.000348221	0.00024493	0.00182144	8.590000000000001e-05	7.049999999999999e-05	0.000585973	8.43e-05	0.000213168	0.00022259099999999998	0.000174844	0.00366359	0.0	1.7199999999999998e-05	0.000117721	6.11e-05	4.31e-05	9.940000000000002e-05	0.000111361	0.00035846099999999997	3.01e-05	0.00314067	3.07e-05	7.390000000000001e-05	4.09e-05	0.000146831	0.00100289	0.00033783800000000003	0.00027816900000000004	4.6200000000000005e-05	7.65e-05	0.000549165	0.000623286	0.00019737900000000002	0.00128486	0.00108151	0.00354618	5.39e-05	0.000235877	0.000335981	4.210000000000001e-05	0.00031344799999999997	9.279999999999999e-05	1.1900000000000001e-05	0.00047950699999999995	2.9600000000000005e-05	0.00756627	0.000665252	4.61e-05	0.0	0.000412863	6.790000000000001e-05	0.00753988	0.00033537599999999997	0.0	0.00013947799999999998	0.000453515	0.00225581	0.000540614	0.0008869389999999999	0.0121317	0.000690425	0.000233059	0.0013200999999999998	0.00153181	0.00022308099999999997	0.034128	0.000250678	0.00132671	6.28e-05	0.00018879400000000002	0.00013843	0.000545045	0.000132814	0.000119638	0.00268469	0.0007803360000000001	0.000568581	9.36e-05	4.35e-05
Coriobacteriaceae	0.00026972	0.0344892	0.012855600000000002	0.011684	0.00160163	0.0918919	0.00522393	0.049248400000000005	0.0266606	0.0523827	9.09e-05	0.026196299999999995	0.0110318	0.0	0.03991140000000001	0.00222604	0.0172208	0.0217052	6.73e-05	0.0234577	4.429999999999999e-05	0.00310356	0.0	0.00470502	0.00252673	0.0	0.037919699999999994	0.0	0.07541289999999999	0.000157991	0.00025615400000000003	0.000283117	0.00283616	0.000220416	0.0211291	0.00550657	0.0172932	0.0146641	0.0281339	1.99e-05	0.00017762	0.0	0.00719967	5.2300000000000004e-05	0.00423858	0.0	0.0	0.00314839	0.0225944	0.0010620999999999998	0.00175439	0.07719019999999999	0.000592478	0.017836	0.00297087	0.0047728	0.00768606	0.0658059	0.0249898	0.0163067	0.00550641	0.0319811	0.012978700000000001	0.043017900000000005	0.00217037	0.0947815	0.0690803	0.017415299999999998	0.00564871	0.00663344	0.0	0.041646300000000004	0.0	0.0391071	0.00351311	0.000381508	0.000108091	0.036819599999999994	0.0	0.00900675	0.00367969	0.0108454	0.0216942	0.00858612	0.0353679	0.00486763	0.00540157	0.019031799999999998	3.66e-05	0.0443351	0.032188299999999996	0.017188400000000003	6.99e-05	0.00343462	0.0115468	0.00572444	0.0164574	0.00933283	0.00589044	0.00105132	0.0187755	0.00140995	0.00818553	0.000607872	0.0034713	0.00214304	0.000397157	0.017224400000000004	0.00137812	0.0154826	1.74e-05	0.000679006	0.01696	5.7799999999999995e-05	0.00333458	0.0104868	0.018342700000000003	0.040080300000000006	9.520000000000001e-05	0.011332799999999999	3.63e-05	0.00883151	0.016802	0.024192500000000002	0.00170048	0.0498286	0.0139285	0.00338746	0.00031308700000000003	0.00833149	0.0180989	0.051751599999999995	0.000688105	0.0249622	0.11635	0.00716485	0.00172456	0.026560700000000003	0.00379303	0.000526355	0.029763799999999997	9.340000000000001e-05	0.0117618	0.0207128	0.0224174	0.012272	0.0109479	0.000956064	0.000171868	0.016886599999999998	0.022056	0.00254044	0.0303015	0.0573102	0.00403333	0.00193687	0.00605744	4.6299999999999994e-05	0.00815515	0.051138800000000005	0.00337748	4.35e-05
Bacteroidales	0.000735601	0.189175	0.09883610000000001	0.567013	0.485191	0.20513800000000001	0.13658599999999999	0.0534625	0.0191329	0.00677157	0.000272696	0.015451099999999999	0.643509	0.000203314	0.417101	0.125283	0.00454437	0.373093	0.31558200000000003	0.159165	0.000309858	0.00334858	0.000200493	0.12275799999999999	0.044263	0.000336346	0.000268998	0.00015461200000000002	0.00419293	0.204915	0.049130400000000005	0.398408	0.000145444	0.42256499999999997	0.324812	0.164685	0.0155876	0.00539692	0.00760731	0.000318763	0.0841918	8.240000000000001e-05	0.292125	0.000156846	0.110246	0.00015136200000000002	0.0068595	0.00431666	0.248916	9.88e-05	0.000322234	0.00786249	0.382251	0.09401849999999999	0.11118099999999999	0.0803881	0.570392	0.18857000000000002	0.039677699999999996	0.344802	0.337099	0.0024888	0.49053	0.5416569999999999	0.12138099999999999	0.0647005	0.40965100000000004	0.47963999999999996	0.074146	0.214202	0.0006626589999999999	0.0878678	0.00088513	0.0207875	0.00118753	0.140062	0.0022699	0.10973699999999999	0.00164004	0.037175900000000005	0.18795599999999998	0.0173796	0.375323	0.0825183	0.0136671	0.014100399999999999	0.230715	0.00358079	0.00113532	0.049662	0.0223217	0.35007699999999997	0.000594468	0.191629	0.09803780000000001	0.19935999999999998	0.114558	0.000279113	0.317899	0.585537	0.0197332	0.457218	0.228562	0.194747	0.6604270000000001	0.320853	0.27415300000000004	0.152976	0.000675413	0.236371	0.297284	0.484491	0.0143841	0.000578068	0.00782224	0.0365066	0.000903415	0.025673	0.00311779	0.170316	0.367324	0.0148792	0.348252	0.356946	0.47116499999999994	0.192134	0.083183	0.068602	0.00814026	0.000982038	0.0212766	0.032247000000000005	0.0426625	0.058765599999999994	0.00538563	0.00115857	0.000369549	0.027995299999999997	0.046464599999999995	0.000375968	0.160803	0.232798	0.11077200000000001	0.028145	0.000801142	0.00161346	0.020499200000000002	0.059031600000000004	0.08318400000000001	0.313974	0.10913099999999999	0.308686	0.0453192	0.09993610000000001	0.36644	0.440433	0.174898	0.00509165	0.00479714	0.16328299999999998	0.0828933	0.494676
study_condition	CD	CD	CD	CD	CD	CD	CD	CD	CD	nonIBD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	nonIBD	CD	CD	CD	CD	CD	CD	CD	CD	nonIBD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	nonIBD	nonIBD	nonIBD	CD	CD	CD	CD	CD	CD	CD	nonIBD	CD	CD	CD	CD	CD	nonIBD	nonIBD	CD	CD	nonIBD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	nonIBD	nonIBD	CD	CD	CD	nonIBD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	CD	nonIBD	CD	CD	CD	CD	CD	CD	CD	CD	CD	nonIBD	nonIBD	CD
k__;p__;c__;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006776556776556777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027531956735496556	0.0	0.0	0.0	0.012345007613661084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025530870258991038	0.0	0.0	0.0	4.667880315548709e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01859175417064412	6.009976561091412e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013324666883327917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056022408963585435	0.0	0.02844792923200643	0.00046490004649000463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058045948978098635	0.0	0.029411764705882353	0.0	0.019679633867276888	0.0	0.0	0.0	0.0	0.003172198286066001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044891938690438016	0.0	0.0	0.0	0.0	0.0	0.09084249084249083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__;c__;o__;f__;g__	0.0	0.0	0.0004878048780487805	0.0	0.0009310198899703766	0.0	0.0	0.001277003298925189	0.001966568338249754	0.0007977830030231777	0.0	0.0012322226215536274	5.438329345225147e-05	0.0	0.0009062227294086057	0.0005394470667565745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013633265167007499	0.0	0.0	0.0	0.047455423476968794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02018273557888995	0.0	0.0	0.0	0.001971414489896501	0.0	8.648648648648648e-05	0.0	0.0	0.0	0.0	5.995024129972123e-05	9.759906304899473e-05	0.0	0.0	0.0	0.0	0.00042641325536062376	0.0	0.001342056701895655	0.0	0.0	0.0	0.0003514115028698606	0.0	0.0	0.0003295978905735003	0.0	0.0	0.0001166044776119403	7.038288288288288e-05	0.0	0.0	0.00033849129593810443	0.0	0.010147455208498492	0.0	0.0	0.007438400743840074	0.0	0.018922852983988356	0.0008468994071704149	0.0	0.003391107761868877	0.0	0.01039119804400978	0.004633920296570899	0.0003208985158443642	0.004621848739495799	0.0003667033370003667	0.0016170861937452327	0.0	0.0	0.0	0.0010443864229765013	0.006155011599829553	0.0	0.0	0.0017941608220518675	0.0	7.40521327014218e-05	0.0	0.0009043449664981298	5.903536218194698e-05	0.0	0.0	0.0	0.0012250282698831512	0.0	0.00028339316077838654	0.0	0.0	0.0	0.0008668015024559376	0.0	0.00043310354783989606	0.0005677517032551098	0.0	0.000882223202470225	0.0007054447508497402	0.0	0.0008099625392325605	0.0	0.0	0.0	0.0	0.004399777695442756	0.000667705319385711	0.0004660819456802678	0.001646542261251372	0.001878736122971819	0.0	0.0	0.0	0.0	0.00017594791941585291	0.015620306398317813	0.00013296104241457252	0.0	0.0	0.0	0.0022796352583586625	0.0	0.0	0.00035799522673031026	0.0	0.0	0.0	0.0006225357958082589	0.0	0.0	0.0005189413596263622	0.0	0.0005417118093174431	0.0	0.00012642225031605562	0.003988300983780909	9.194556822361162e-05	0.0	7.265329845975008e-05	0.0	0.0	0.0	0.003	0.00010737447923377572	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016388069485414618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.711560240439062e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012019953122182824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9975120649860616e-05	4.879953152449737e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013123359580052493	0.0	0.0	0.0007503751875937969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020374898125509371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015213753232922562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015197568389057752	0.0	0.0	0.0	0.0	0.0	0.00016975046681378373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
