dataset_name	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016	RaymondF_2016
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas	0.0	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02381	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00771	0.01289	0.18787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00126	0.02096	0.24618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03505	0.03174	0.0108	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01705	0.0	0.0	0.0	0.0	0.0	0.14538	0.00678	0.0075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02568	0.00811	0.03816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65762	0.89597	0.62361	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	0.99967	0.31914	0.24115	0.24955	0.64257	0.02705	0.0	0.0	0	1.2845	0.66224	2.25065	0.04579	0.3797	0.05174	1.84247	0.81417	0.2369	0.07843	2.03106	0.14419	0.27168	0.07815	0.1988	0.02963	0.24165	0.02205	0.17834	0.16651	0.36172	0.48616	0.979	1.1623	0.19897	0.52175	0.05597	1.13676	3.58468	1.25718	0.08269	0.02666	0.07936	0.0	0.0	0.0	0.28824	0.23276	0.15298	1.23858	0.54061	0.69442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07731	0.05186	0.1778	0.20668	0.32483	0.17545	3.14067	2.3561	2.20985	0.11444	1.34977	0.11443
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.03776	0.01565	0.16572	0.0	0.0	0.00264	0.01427	0.0	0.00706	0.0	0.0	0.0	0.00492	0.0	0.09018	0.0	0.00044	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02099	0.00125	0.04419	0.00098	0.00146	0.00034	0.00198	0.00296	0.01076	0.00069	0.00031	0.00128	0.00514	0.0016	0.00882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03896	0.04789	0.05498	0.0	0.0	0.0	0.03068	0.0	0.00154
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	0.00871	0.00445	0.00421	0.00597	0.02945	0.00025	0.0	0.0	0	0.02831	0.01287	0.04952	0.0	0.01712	0.00151	0.11451	0.05454	0.00768	0.0	0.03555	0.00347	0.19888	0.06211	0.13226	0.0	0.0071	0.0	0.00343	0.00123	0.02021	0.00442	0.02053	0.02143	0.00632	0.01666	0.00366	0.10695	0.11085	0.08853	0.00552	0.0	0.00193	0.0	0.0	0.0	0.02182	0.01628	0.01207	0.06091	0.02416	0.04913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18046	0.10118	0.32109	0.04686	0.08296	0.02594	0.14142	0.09672	0.09135	0.00557	0.05739	0.00703
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	0.06006	0.07086	0.01637	0.30362	0.44812	0.15734	0.0	0.0	0	0.05958	0.05624	0.07614	1.21801	1.45587	1.25301	0.05364	0.02394	0.0358	0.12792	0.1324	0.05601	0.23015	0.20055	0.16538	0.05946	0.13927	0.00482	0.09266	0.07033	0.1244	0.1804	0.30819	0.08123	0.15815	0.11794	0.31293	0.08649	0.06244	0.08701	0.0057	0.0166	0.01646	0.00367	0.0032	0.00389	0.18338	0.15513	0.11778	0.01897	0.03533	0.00854	0.0	0.0	0.0	0.00678	0.00509	0.0	0.08426	0.0957	0.06043	0.39466	0.45345	0.36638	0.04002	0.13967	0.02238	0.0	0.0	0.0	0.00755	0.22807	0.0436
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	0.04759	0.26043	0.07277	0.0	0.0	0.0	0.0	0.0	0	0.40369	0.45341	0.12451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42554	1.49132	0.59226	1.17911	0.71799	0.99157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01914	1.0909	0.73745	0.0	0.0	0.0	0.0	0.0	0.0	0.57136	0.66203	0.30787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66934	1.41749	1.09756	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrionaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.31152	0.18186	0.36331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08125	0.13173	0.13173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03702	0.03031	0.10102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80827	1.28744	0.74469	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01236	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	0.0	0.0	0.0	0.0	0.63732	0.0	0.0	1.05528	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06937	0.0	0.00337	0.0	1.17677	0.0	0.00292	0.07637	0.0	0.0	0.0	0.0	0.0	0.0082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	0.90897	0.02246	0.06843	0.01758	0.01144	0.00155	0.06177	0.40561	0	0.09685	0.00941	0.07615	0.02612	0.0805	0.01423	0.005	0.10792	0.0	0.05159	0.00169	0.0018	0.00828	0.24624	0.03259	0.0	5.79349	0.0	0.03842	0.03857	0.03193	0.24723	1.61976	0.23308	1.17061	0.04227	9.91273	0.08328	1.50483	0.1364	0.32531	0.08911	0.37171	0.0	0.01351	0.0	0.00624	0.00164	0.24072	0	0.00045	0.0	0.0	0.0	0.0	0.01052	2.25032	1.06846	0.0	0	6.45687	0.02353	0.14331	0.0739	0.0369	0.0	0.01525	0.0136	0.00716	0.08201	0.5812	0.07113	0.0731
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	0.0	0.02747	0.0	0.0	0.0	0.01393	0.0	0.10578	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21713	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	0.00932	0.0	0.01293	0.00952	0.0	0.0	0	0.0	0	0.00174	0.0	0.00221	0.0	0.0	0.00286	0.40422	0.0	0.0009	0.00647	0.0	0.01169	0.0	0.0	0.04073	0.00305	0.0	0.00154	0.0	0.0	0.00673	0.0	0.0	0.0	0.0	0.0	0.0	0.00177	0.0	0.04001	0.0	0.0	0.0	0.36056	0.33336	0.15022	0.04005	0.01944	0.1157	0.0	0.0	0.03317	0.01367	0.02599	0.00881	0.03124	0.0	0	0	0	0.00126	0.0	0.0	0.00173	0.00387	0.02496	0.00078	0.0	0.00081	0.0	0.0844	0.0	0.00246
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04065	0.0	0.0	0.04271	0.02442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified.g__Proteobacteria_unclassified	0.08006	0.02892	0.0192	0.01295	0.03143	0.00075	0	0.0	0	0.08704	0.04035	0.15352	0.00244	0.02428	0.00278	4.00102	2.83666	0.12655	0.00416	0.12986	0.00796	3.83644	1.16547	2.9423	0.0017	0.01627	0.00078	0.01861	0.01902	0.04296	0.0324	0.0661	0.0894	0.03208	0.07748	0.01753	1.35597	0.64574	1.35384	0.00829	0.00239	0.0084	0.0	0.0	0.0	0.011	0.00673	0.00664	0.07502	0.03691	0.04591	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	1.22944	0.82159	2.31247	0.00671	0.01603	0.01137	1.18593	0.87603	0.7999	0.00638	0.06389	0.004
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Brachyspirales.f__Brachyspiraceae.g__Brachyspira	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.16039	0.68303	0.31659	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00359	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0.00844	0.08183	0.02085	0	0.0	0	0	0.0	0.0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Fretibacterium	0	0.00082	0	0	0.0	0	0	0.0	0	0.00127	0.0	0.00027	0.00221	0.00287	0.00922	0	0.0	0.0	0	0	0.00101	0.0	0.00056	0.0	0.00222	0.00209	0.00231	0.0	0.0	0.00306	0	0	0.00069	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0005	0	0.00106	0.00027	0.0	0.00034	0	0	0.0	0	0	0	0	0	0	0.00032	0.0	0.00101	0.00047	0	0.00068	0	0	0.0	0.00026
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	0	0.0	0	0	0.0	0	0	0.0	0	0.06994	0.00524	0.01599	0.0	0.0	0.0	0	0.17567	0.0012	0	0	2.25182	5.96777	0.0	0.00411	15.70261	15.81237	6.00915	4.93216	4.77764	3.33766	0	0	0.0	6.02555	4.26837	44.1695	0.00905	0	0.00374	0.01616	0.0435	0.0016	0.51123	0.0184	3.54171	0.50278	0.79324	0.0	0	0.0	0.0	0.0	0.0	0	0	0.04432	0	0	0	0	0	0	0.37332	4.79209	8.64889	6.90338	0	0.0	0	0	0.0	0.0
