dataset_name	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018	WirbelJ_2018
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Butyricicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09297	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	0.00443	0.0	0.94332	0.68921	1.87058	0.01551	0.03238	0.06721	0.0	0.29477	0.03344	0.01383	0.0	0.18676	0.76651	7.05909	0.4215	0.02937	0.67856	0.48711	0.57689	0.44344	0.0	0.0	0.0	0.32068	0.00169	0.0	0.31101	0.00853	0.0	0.13008	0.05099	0.28873	0.42091	0.03277	0.60194	1.71484	1.22367	0.78732	0.98401	0.55969	0.23991	1.03198	0.28756	0.06288	0.01464	1.00147	0.65332	0.43689	0.55257	0.0553	0.42935	0.40901	1.32859	1.16542	0.00631	0.09389	0.00243	0.27318	0.13031	0.01042	1.09227	0.00339	0.0	0.05027	0.0	1.18522	0.07165	0.0	0.05756	0.27716	2.79082	0.10431	0.04665	0.0814	0.0	0.0	0.0	0.19045	0.45336	0.20477	0.09504	0.08746	0.60617	0.0	1.84937	0.54645	1.01702	0.0	0.22887	2.31401	0.14757	0.0445	0.00269	0.04638	0.6692	0.26784	0.09827	0.05136	0.0	0.28814	0.92454	0.02494	0.24653	0.0	0.02051	0.17543	0.0	0.17109	0.50311	0.93155	0.10144	0.66687	0.0	0.01027	0.23146	1.96725	0.17293	0.00163	0.0	0.39817	0.61568	0.0	0.74691
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella	0.0	0.0	0.01857	0.07102	0.0309	0.20015	0.0308	0.0	0.0	0.0	0.0	0.0	0.03402	0.0	0.26888	0.01254	0.0	0.0	0.0	0.0	0.0027	0.00162	0.00576	8e-05	0.0	0.0	0.00448	0.00933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00293	0.0	0.05994	0.0	0.16241	0.0	0.0033	0.0	0.0	0.50153	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21619	0.0	0.0	0.0	0.00254	0.0	0.0	0.0113	0.0	0.01725	0.01327	0.02983	0.0	0.0	0.0	0.0	0.0	0.0	0.06342	0.00026	0.01628	0.00877	0.01501	0.14831	0.0	0.0	0.0	0.00272	0.02299	0.0029	0.0	0.0	0.00946	0.0	0.0	0.0	0.0	0.0	0.0	0.00174	0.0	0.0	0.0	0.0004	0.0	0.0	0.02105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0176	0.0	0.0045	0.04285	0.0	0.00247	0.0	0.00612	0.0	0.0	0.0	0.00207	0.00568	0.00762
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.0	0.0	0.00559	0.0	0.00499	0.0	0.0	0.0	0.00773	0.00117	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.00094	0.0	0.01522	0.01011	0.00606	0.01184	0.0	0.0	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.00191	0.0	0.00957	0.0	0.0	0.00322	0.00073	0.02395	0.0	0.0	0.0	0.0	0.00702	0.0	0.0	0.01555	0.0	0.0	0.0119	0.0	0.0	0.0	0.00209	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00246	0.0	0.0	0.0	0.0	0.00266	0.0	0.0	0.00347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00786	0.0	0.0	0.0	0.00332	0.0	0.00436	0.0	0.0	0.0	0.0	0.00273	0.0	0.0	0.0	0.0153	0.0	0.0091	0.0	0.00906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Mogibacterium	0.0	0.0	0.01552	0.0	0.0021	0.0	0.0	0.0	0.00544	0.00543	0.0	0.00815	0.00469	0.05751	0.2409	0.00861	0.0	0.0	0.0	0.0	0.00457	0.0	0.0	0.0	0.0	0.04479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.03346	0.00344	0.00459	0.0	0.0	0.0	0.0	0.00675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01276	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00844	0.0	0.0	0.0	0.0	0.0	0.00091	0.005	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00849	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.00243	0.0	0.0	0.04041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0094	0.0	0.00078	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified	0.0	0.0	0.0	0.0	0.0	0.00596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03951	0.0	2.52913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02282	0.0	0.00034	0.0	0.02591	0.0	0.0	0.0	0.0	0.10685	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.0	0.0	0.0148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.39059	0.0	0.0	0.0	0.00489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12261	0.0	0.0	0.0	0.0	0.0	0.0	0.0086	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas	0.0	0.00675	0.00924	0.00045	0.00687	0.04111	0.08584	0.0	0.0	0.0	0.0	0.00064	0.01329	0.1261	0.0	0.13823	0.63812	0.0	0.00983	0.07788	0.0	0.10961	0.06114	0.09397	0.04265	0.0	0.18126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24262	0.00126	0.06323	0.00152	0.0	0.0	0.00099	0.0	0.0	0.01068	0.0	0.0	0.05781	0.0	0.0	0.0	0.02527	0.01094	0.0214	0.00544	0.0	0.06693	0.0	0.0	0.0	0.0	0.0	0.20855	0.23082	0.0	0.0	0.0	0.06389	0.0	0.02799	0.0	0.0	0.05788	0.0	0.0066	0.19079	0.09889	0.00279	0.03681	0.0	0.03128	0.00164	0.00164	0.01312	0.00262	0.07948	0.13419	0.01035	0.00944	0.00031	0.00088	0.0	0.0	0.0	0.0053	0.08027	0.02269	0.0	0.0	0.0	0.00922	0.0	0.0	0.0	0.0	0.0	0.15939	0.0121	0.0	0.0045	0.0	0.1924	0.01461	0.00941	0.01806	0.0	0.0	0.0	0.01504	0.0	0.0	0.22098	0.00305	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Lawsonibacter	0.06794	0.01395	0.24764	0.22699	0.27972	0.1233	0.05018	0.00708	0.16335	0.21585	0.05259	0.07143	0.0985	0.00628	0.00664	0.01584	0.1812	0.02619	0.02766	0.22914	0.13653	0.10039	0.09625	0.03111	0.01289	0.04173	0.18465	0.0	0.08169	0.0	0.29605	0.05745	0.00242	0.26285	0.05053	0.06426	0.13961	0.17675	0.13011	0.00503	0.04922	0.0966	0.02396	0.0	0.0	0.02922	0.00391	0.13501	0.0	0.0	0.01792	0.03017	0.03275	0.16109	0.01605	0.11848	0.27661	0.17643	0.1042	0.02848	0.09889	0.16406	0.31487	0.42913	0.07771	0.12843	0.1903	0.06801	0.22715	0.0	0.03539	0.08653	0.15384	0.0041	0.08437	0.20105	0.12623	0.03946	0.13272	0.02004	0.13776	0.03232	0.29647	0.01264	0.04567	0.10091	0.4066	0.00307	0.06359	0.03191	0.0523	0.02312	0.25703	0.00053	0.05566	0.25837	0.08367	0.01871	0.02001	0.00602	0.03032	0.00576	0.11425	0.0	0.06844	0.09826	0.3748	0.47392	0.0	0.13544	0.06994	0.21097	0.04238	0.05612	0.10835	0.07906	0.07451	0.19467	0.12137	0.06726	0.04156	0.35253	0.0	0.07807	0.07218
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Monoglobus	0.0	0.0	0.0	0.14184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04143	0.0	0.61868	0.0	0.0	3.73649	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10188	0.0	0.0	0.0	0.0	0.01644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00966	0.05344	0.00756	0.42012	0.0	0.00045	0.0	0.0	0.0	0.0	0.0	0.01406	0.0	0.11903	0.0	0.0	0.0	0.0	0.0	0.30114	0.35031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19009	0.0	0.0	0.0	0.00731	0.0	0.0	0.0	0.0	0.00632	0.0	0.0	0.0	0.0	0.0	0.0	0.73173	0.0	0.09621	0.0	0.0	0.0	0.0	0.0	0.0	0.0906	0.02557	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacteriaceae_unclassified	0.0	0.0	0.0	0.00298	0.0	0.00042	0.0	0.0	0.0	0.0	0.0	0.0	0.02895	0.0	0.0	0.0	0.0	0.00297	0.0	0.0	0.00559	0.0	0.0	0.0	0.0	0.00343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00567	0.0	0.0	0.0	0.0	0.00934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00708	0.0	0.0	0.0	0.0	0.0	0.03104	0.0	0.00521	0.0	0.0	0.00391	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.0	0.00059	0.0	0.0	0.0	0.00277	0.0	0.0	0.04438	0.0	0.01425	0.0	0.0	0.0	0.00267	0.0	0.0	0.0	0.0	0.00312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04972	0.0	0.00368	0.0	0.0	0.0	0.0	0.04144	0.0	0.00338	0.0	0.00973	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium	3.78629	4.73359	0.75318	3.38059	4.0497	11.77263	1.71996	4.55718	2.03833	5.84761	13.93896	10.97203	0.71968	6.19595	0.17082	0.96263	8.71581	8.87149	3.56176	7.25584	1.13799	6.72302	2.29465	1.6225	3.50345	2.4936	2.90498	5.09373	1.99757	5.86943	1.20229	5.65238	2.7841	2.1225	1.2664	5.97199	1.27529	16.03169	4.82574	2.86512	7.74892	2.65599	2.11526	2.75161	0.2799	3.55916	17.65924	6.30941	1.372	4.47761	9.42524	5.286	11.73679	0.51296	3.22942	1.88842	0.97177	2.7009	5.63503	1.1699	0.75665	0.45758	2.42998	1.60739	5.44294	2.74469	1.86681	3.59929	5.55541	14.49194	15.44074	3.31364	1.2717	2.33094	0.0	9.68468	13.12907	1.56652	9.78383	1.71265	1.38452	1.85625	7.11292	4.38383	1.18207	1.92908	4.183	1.94954	7.46395	7.7012	2.94935	0.06109	8.04114	11.74271	9.74898	1.04252	9.79614	12.59069	4.10421	13.14335	7.15174	3.57865	18.01718	3.80861	1.7361	0.65765	1.7897	3.38616	0.02153	0.45141	1.92187	2.67661	13.52954	0.30859	0.67731	2.95203	0.65115	0.99395	5.39426	4.27184	15.53427	5.74757	5.57497	8.83908	4.55061
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	0.01548	0.0	0.25597	0.70771	0.34147	0.07423	0.13226	0.0	0.26506	0.95335	0.37566	0.01095	0.00052	0.03797	0.08422	1.21229	0.08241	0.01895	0.23131	0.37845	1.87001	1.38905	0.1292	0.34655	0.11536	0.42928	0.38838	2.3415	0.5356	1.4591	0.01341	1.01596	0.32776	1.24776	0.30784	0.94314	0.0169	0.35462	0.51058	0.83113	0.31781	0.25492	0.22657	0.83836	2.72679	0.47952	2.90027	0.25492	0.44539	0.4444	0.67102	0.29682	0.02485	0.78666	0.3758	0.26962	0.18447	1.8607	0.11407	0.17129	0.23742	0.0	0.01905	0.13473	1.21859	1.22593	0.0	0.00946	0.10007	0.32988	0.44013	0.1982	0.16378	0.43868	0.74564	0.18247	0.04839	0.40443	0.25207	0.70556	0.48241	0.19018	0.58631	0.26532	0.08661	1.16022	0.13839	0.04531	2.16529	1.07514	0.22151	0.25572	0.20928	0.82037	0.1577	0.0	1.06051	0.17373	0.41789	0.03922	0.53648	0.08823	0.13942	1.93237	0.00543	0.12122	0.92295	1.89361	0.00184	0.49685	0.28779	0.15557	0.41444	0.03115	0.00324	0.66198	0.02726	0.1115	0.23199	0.78811	4.5942	0.20158	0.644	0.40259	0.12946
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerotignum	0.0	0.0	0.0	0.10558	0.10202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0236	0.0	0.49397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03127	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.55291	0.0	0.0	0.0	0.0	0.10427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	0.38096	1.20469	3.83149	8.17939	3.30337	0.80444	1.30956	0.08759	1.89134	2.7967	0.61007	0.98741	1.99365	3.48333	4.00694	0.89815	0.3496	1.78558	0.5937	2.57076	1.50622	4.08249	0.04455	1.28843	0.30553	1.81035	0.20132	1.55186	0.32088	1.79482	0.27322	1.64148	1.83284	2.93817	3.18351	7.17481	0.25945	0.63212	1.66653	4.20163	2.02335	0.28433	0.77973	4.24652	3.15532	0.7913	0.41577	2.47195	71.40585	1.9264	3.65102	1.07956	0.25353	1.08186	3.97087	0.50704	0.80954	2.63156	0.61938	0.3263	0.16704	0.6153	0.19522	0.76124	1.46609	0.67847	0.45383	3.26238	0.98706	0.09397	1.38466	1.21809	2.18152	1.10753	0.78627	1.09755	2.30106	1.54484	0.88196	20.0718	0.99525	1.10198	0.69022	0.45544	4.81999	2.72103	1.17777	0.43808	1.03877	0.72114	3.04925	0.73901	1.97231	0.93654	0.23393	0.14467	0.98075	0.54034	1.48916	1.23145	1.81105	0.74222	2.32728	1.74921	0.68279	0.2151	3.27719	1.13537	0.51988	0.60737	0.62865	0.4398	1.24879	0.56357	1.45324	0.33088	1.15206	0.25551	1.11956	1.7506	1.98812	0.81328	4.64423	0.53598	0.64621
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Butyrivibrio	0.0	0.0	0.10538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59358	34.16216	26.14766	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.05823	0.0	0.0	0.0	0.0	0.01837	0.0	0.0	0.0	29.10136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14434	0.02326	0.0	0.07074	0.0	0.0	0.0	0.0	0.0	0.0	1.26621	5.96868	0.0	0.0	0.0	0.0	0.0	0.0	0.39856	0.0	3.94641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02468	0.0	0.0	0.0	0.0	12.50682	0.0	0.0	0.0	0.0	0.0	1.13617	0.0	0.0	0.0	0.00514	0.0	0.0	0.0	0.0	30.8024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	0.58055	0.30743	0.38698	0.62055	1.66066	1.21368	1.39475	3.41834	1.28846	6.05498	0.843	0.57398	1.1235	1.18064	1.46599	0.57495	0.39354	1.96009	0.86355	3.41114	0.22387	1.0128	0.00696	0.07257	13.14458	1.09905	2.483	1.84778	3.42754	1.43792	3.95204	3.27809	1.56736	2.55847	1.16985	2.93502	0.92206	1.40239	1.19614	3.4325	1.3075	0.34241	11.7817	1.10657	0.6262	0.8738	1.43024	2.57795	0.08183	5.88518	2.96632	1.04966	2.00227	1.25085	1.0395	1.53555	1.5348	3.9296	0.54957	3.77251	0.62419	1.49906	6.53192	1.3145	3.58994	2.17509	3.36086	1.23334	1.43784	4.09489	0.73979	5.05843	1.38817	1.9041	0.3261	1.97766	0.0	1.59147	5.07033	2.44477	1.44458	1.28557	2.00039	0.01269	0.59095	0.38026	1.29298	7.75483	0.25398	0.64642	1.60577	0.49341	0.87105	25.89689	18.51014	1.06844	13.05423	1.15447	7.1779	1.15878	0.67826	4.65363	0.24131	1.70023	6.35723	0.84762	0.68425	0.85627	0.00711	0.7632	5.85189	0.63151	0.26522	1.30928	0.75884	2.25663	1.23315	4.56997	0.06571	14.46282	0.62546	1.39068	0.4078	1.0988	4.04985
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea	1.11116	0.07142	3.36553	2.1316	4.69083	0.71068	0.15889	0.42269	2.17515	2.67173	1.32802	1.5922	0.96583	0.77278	2.54449	0.15107	0.22343	3.32972	1.53542	0.25527	1.03811	5.81175	1.62231	0.96054	0.35201	2.47661	0.12972	2.8835	0.90129	1.14343	5.54175	2.66936	2.08623	0.49529	0.75169	3.02433	0.44216	1.42994	0.8114	2.4855	1.29464	0.21382	0.13652	3.05548	2.36846	0.82011	2.40661	1.61249	1.79991	1.94543	1.80568	1.74357	1.94211	1.83317	1.40022	2.19279	1.17232	3.26098	0.93505	0.48727	0.29125	0.75514	0.25339	1.10261	2.59137	1.8043	0.0	0.77169	1.27139	0.21825	1.6371	0.97156	0.89159	2.2788	1.17109	0.7817	1.19249	1.66532	0.72219	0.33965	1.27449	3.31072	0.86355	0.41817	0.61442	0.99242	0.1236	0.69342	0.572	0.7831	1.41362	0.09608	2.09327	0.68083	0.59481	0.60592	0.63614	0.4021	1.75226	0.59584	1.45605	1.23596	0.43541	0.80572	0.71301	0.98378	1.36049	0.98777	0.00164	0.37454	0.58953	0.46539	0.58718	0.23437	0.64094	0.50837	0.0502	0.08483	1.70477	1.8832	2.31839	0.59769	1.38015	1.22717	0.52545
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella	0.0	0.0	0.01259	0.00932	0.03966	0.64667	0.14052	0.0	0.0002	0.0	0.04146	0.0	0.07513	0.07429	0.13621	0.05464	0.0	0.0048	0.0	0.0	0.03592	0.04871	0.10546	0.01811	0.00452	0.01186	0.03005	0.0	0.0	0.0	0.00651	0.0	0.03318	0.01333	0.0	0.0	0.0	0.00117	0.03533	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.43286	0.0	0.0	0.0	1.77299	0.0	0.0	0.0	0.0006	0.02367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01047	0.0	0.01151	0.35555	0.0	0.0	0.0	0.0	0.0	0.89613	0.00452	0.01499	0.08364	0.00447	3.39574	0.0	0.0	0.00763	0.0536	0.34198	0.15563	0.0	0.01873	0.01477	0.0	0.01918	0.0	0.0	0.0	0.02437	0.01472	0.0	0.0	0.0	0.0	0.0	0.0	1.02039	0.0	0.0	0.0	0.0007	0.01926	0.0	0.0	0.0	0.00039	0.00421	0.04353	0.0729	0.0	0.0	0.0	0.04263	0.0	0.0	0.05658	0.0	0.0	0.005
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Faecalicatena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
